source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonical
,,,,,,,,,Ixodes vespertilionis Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Eschatocephalus,vespertilionis,,species,,Koch,,,,,,Ixodes vespertilionis
,,,,,,,,,Ixodes vestitus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,vestitus,,species,,Neumann,,,,,,Ixodes vestitus
,,,,,,,,,Ixodes victoriensis Nuttall,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,victoriensis,,species,,Nuttall,,,,,,Ixodes victoriensis
,,,,,,,,,"Ixodes walkerae Clifford, Kohls & Hoogstraal, 1968",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,walkerae,,species,,"Clifford, Kohls & Hoogstraal, 1968",,,,,,Ixodes walkerae
,,,,,,,,,Ixodes werneri Kohls,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,werneri,,species,,Kohls,,,,,,Ixodes werneri
,,,,,,,,,Ixodes woodi Bishopp,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,woodi,,species,,Bishopp,,,,,,Ixodes woodi
,,,,,,,,,Ixodes zaglossi Kohls,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Endopalpiger,zaglossi,,species,,Kohls,,,,,,Ixodes zaglossi
,,,,,,,,,Boophilus annulatus (Say),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Boophilus,,annulatus,,species,,(Say),,,,,,Boophilus annulatus
,,,,,,,,,Boophilus calcaratus hispanicus Minning,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Boophilus,,calcaratus,hispanicus,subspecies,,Minning,,,,,,Boophilus calcaratus hispanicus
,,,,,,,,,Boophilus calcaratus Birula,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Boophilus,,calcaratus,,species,,Birula,,,,,,Boophilus calcaratus
,,,,,,,,,Boophilus decoloratus (Koch),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Boophilus,,decoloratus,,species,,(Koch),,,,,,Boophilus decoloratus
,,,,,,,,,Boophilus florae ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Boophilus,,florae,,species,,,,,,,,Boophilus florae
,,,,,,,,,Boophilus geigyi Aeschlimann & Morel,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Boophilus,,geigyi,,species,,Aeschlimann & Morel,,,,,,Boophilus geigyi
,,,,,,,,,"Boophilus intraoculatus Minning, 1936",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Boophilus,,intraoculatus,,species,,"Minning, 1936",,,,,,Boophilus intraoculatus
,,,,,,,,,Boophilus kohlsi Hoogstraal & Kaiser,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Boophilus,,kohlsi,,species,,Hoogstraal & Kaiser,,,,,,Boophilus kohlsi
,,,,,,,,,Boophilus longiscutatus Minning,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Boophilus,,longiscutatus,,species,,Minning,,,,,,Boophilus longiscutatus
,,,,,,,,,Boophilus microplus (Canestrini),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Boophilus,,microplus,,species,,(Canestrini),,,,,,Boophilus microplus
,,,,,,,,,"Boophilus occidentalis Minning, 1936",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Boophilus,Uroboophilus,occidentalis,,species,,"Minning, 1936",,,,,,Boophilus occidentalis
,,,,,,,,,Boophilus schulzei Minning,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Boophilus,,schulzei,,species,,Minning,,,,,,Boophilus schulzei
,,,,,,,,,Rhipicephalus appendiculatus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,appendiculatus,,species,,Neumann,,,,,,Rhipicephalus appendiculatus
,,,,,,,,,Rhipicephalus armatus Pocock,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,armatus,,species,,Pocock,,,,,,Rhipicephalus armatus
,,,,,,,,,Rhipicephalus arnoldi Theiler & Zumpt,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,arnoldi,,species,,Theiler & Zumpt,,,,,,Rhipicephalus arnoldi
,,,,,,,,,Rhipicephalus bequaerti Zumpt,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,bequaerti,,species,,Zumpt,,,,,,Rhipicephalus bequaerti
,,,,,,,,,Rhipicephalus bergeoni Morel & Balis,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,bergeoni,,species,,Morel & Balis,,,,,,Rhipicephalus bergeoni
,,,,,,,,,Rhipicephalus bocornis ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,bocornis,,species,,,,,,,,Rhipicephalus bocornis
,,,,,,,,,Rhipicephalus bursa Canestrini & Fanzago,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,bursa,,species,,Canestrini & Fanzago,,,,,,Rhipicephalus bursa
,,,,,,,,,Rhipicephalus camelopardalis Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,camelopardalis,,species,,Neumann,,,,,,Rhipicephalus camelopardalis
,,,,,,,,,"Rhipicephalus camicasi Morel, Mouchet & Rodhain",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,camicasi,,species,,"Morel, Mouchet & Rodhain",,,,,,Rhipicephalus camicasi
,,,,,,,,,Rhipicephalus camicasi camicasi ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,camicasi,camicasi,subspecies,,,,,,,,Rhipicephalus camicasi camicasi
,,,,,,,,,Rhipicephalus capensis capensis Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,capensis,capensis,subspecies,,Koch,,,,,,Rhipicephalus capensis capensis
,,,,,,,,,Rhipicephalus capensis Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,capensis,,species,,Koch,,,,,,Rhipicephalus capensis
,,,,,,,,,Rhipicephalus carnivoralis Walker,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,carnivoralis,,species,,Walker,,,,,,Rhipicephalus carnivoralis
,,,,,,,,,Rhipicephalus cliffordi Morel,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,cliffordi,,species,,Morel,,,,,,Rhipicephalus cliffordi
,,,,,,,,,Rhipicephalus complatus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,complatus,,species,,Neumann,,,,,,Rhipicephalus complatus
,,,,,,,,,Rhipicephalus compositus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,compositus,,species,,Neumann,,,,,,Rhipicephalus compositus
,,,,,,,,,"Rhipicephalus congolensis Apanaskevich, Horak & Mulumba-Mfumu, 2013",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,congolensis,,species,,"Apanaskevich, Horak & Mulumba-Mfumu, 2013",,,,,,Rhipicephalus congolensis
,,,,,,,,,Rhipicephalus cuspidatus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,cuspidatus,,species,,Neumann,,,,,,Rhipicephalus cuspidatus
,,,,,,,,,Rhipicephalus decoloratus ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,Boophilus,decoloratus,,species,,,,,,,,Rhipicephalus decoloratus
,,,,,,,,,Rhipicephalus deltoideus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,deltoideus,,species,,Neumann,,,,,,Rhipicephalus deltoideus
,,,,,,,,,Rhipicephalus distinctus Bedford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,distinctus,,species,,Bedford,,,,,,Rhipicephalus distinctus
,,,,,,,,,Rhipicephalus dromedarii Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,dromedarii,,species,,Koch,,,,,,Rhipicephalus dromedarii
,,,,,,,,,Rhipicephalus duttoni Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,duttoni,,species,,Neumann,,,,,,Rhipicephalus duttoni
,,,,,,,,,Rhipicephalus evertsi evertsi Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,evertsi,evertsi,subspecies,,Neumann,,,,,,Rhipicephalus evertsi evertsi
,,,,,,,,,Rhipicephalus evertsi mimeticus Doenitz,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,evertsi,mimeticus,subspecies,,Doenitz,,,,,,Rhipicephalus evertsi mimeticus
,,,,,,,,,Rhipicephalus evertsi Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,evertsi,,species,,Neumann,,,,,,Rhipicephalus evertsi
,,,,,,,,,"Rhipicephalus exophthalmos Keirans and Walker, 1993",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,exophthalmos,,species,,"Keirans and Walker, 1993",,,,,,Rhipicephalus exophthalmos
,,,,,,,,,Rhipicephalus falcatus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,falcatus,,species,,Neumann,,,,,,Rhipicephalus falcatus
,,,,,,,,,Rhipicephalus follis Donitz,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,follis,,species,,Donitz,,,,,,Rhipicephalus follis
,,,,,,,,,Rhipicephalus fulvus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,fulvus,,species,,Neumann,,,,,,Rhipicephalus fulvus
,,,,,,,,,Rhipicephalus gertrudae Feldman-Muhsam,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,gertrudae,,species,,Feldman-Muhsam,,,,,,Rhipicephalus gertrudae
,,,,,,,,,Rhipicephalus glabroscutatum Du & Toit,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,glabroscutatum,,species,,Du & Toit,,,,,,Rhipicephalus glabroscutatum
,,,,,,,,,Rhipicephalus guilhoni Morel & Vassiliades,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,guilhoni,,species,,Morel & Vassiliades,,,,,,Rhipicephalus guilhoni
,,,,,,,,,Rhipicephalus haemaphysaloides haemaphysaloides Supino,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,haemaphysaloides,haemaphysaloides,subspecies,,Supino,,,,,,Rhipicephalus haemaphysaloides haemaphysaloides
,,,,,,,,,Rhipicephalus haemaphysaloides pilans Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,haemaphysaloides,pilans,subspecies,,Schulze,,,,,,Rhipicephalus haemaphysaloides pilans
,,,,,,,,,Rhipicephalus haemaphysaloides Supino,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,haemaphysaloides,,species,,Supino,,,,,,Rhipicephalus haemaphysaloides
,,,,,,,,,Rhipicephalus humeralis Tonelli-Rondelli,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,humeralis,,species,,Tonelli-Rondelli,,,,,,Rhipicephalus humeralis
,,,,,,,,,Rhipicephalus hurti Wilson,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,hurti,,species,,Wilson,,,,,,Rhipicephalus hurti
,,,,,,,,,"Rhipicephalus interventus Walker, Pegram & Keirans, 1995",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,interventus,,species,,"Walker, Pegram & Keirans, 1995",,,,,,Rhipicephalus interventus
,,,,,,,,,Rhipicephalus jeanneli Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,jeanneli,,species,,Neumann,,,,,,Rhipicephalus jeanneli
,,,,,,,,,Rhipicephalus kochi Donitz,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,kochi,,species,,Donitz,,,,,,Rhipicephalus kochi
,,,,,,,,,Rhipicephalus leporis Pomerantzev,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,leporis,,species,,Pomerantzev,,,,,,Rhipicephalus leporis
,,,,,,,,,Rhipicephalus longiceps Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,longiceps,,species,,Warburton,,,,,,Rhipicephalus longiceps
,,,,,,,,,Rhipicephalus longicoxatus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,longicoxatus,,species,,Neumann,,,,,,Rhipicephalus longicoxatus
,,,,,,,,,Rhipicephalus longus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,longus,,species,,Neumann,,,,,,Rhipicephalus longus
,,,,,,,,,Rhipicephalus lunulatus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,lunulatus,,species,,Neumann,,,,,,Rhipicephalus lunulatus
,,,,,,,,,Rhipicephalus maculatus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,maculatus,,species,,Neumann,,,,,,Rhipicephalus maculatus
,,,,,,,,,Rhipicephalus masseyi Nuttall & Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,masseyi,,species,,Nuttall & Warburton,,,,,,Rhipicephalus masseyi
,,,,,,,,,"Rhipicephalus microplus (Canestrini, 1888)",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,Boophilus,microplus,,species,,"(Canestrini, 1888)",,,,,,Rhipicephalus microplus
,,,,,,,,,Rhipicephalus muehlensi Zumpt,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,muehlensi,,species,,Zumpt,,,,,,Rhipicephalus muehlensi
,,,,,,,,,"Rhipicephalus muhsamae Morel & Vassiliades, 1965",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,muhsamae,,species,,"Morel & Vassiliades, 1965",,,,,,Rhipicephalus muhsamae
,,,,,,,,,Rhipicephalus neavei Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,neavei,,species,,Warburton,,,,,,Rhipicephalus neavei
,,,,,,,,,"Rhipicephalus neumanni Walker, 1990",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,neumanni,,species,,"Walker, 1990",,,,,,Rhipicephalus neumanni
,,,,,,,,,Rhipicephalus nitens Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,nitens,,species,,Neumann,,,,,,Rhipicephalus nitens
,,,,,,,,,Rhipicephalus nuttali ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,nuttali,,species,,,,,,,,Rhipicephalus nuttali
,,,,,,,,,Rhipicephalus oculatus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,oculatus,,species,,Neumann,,,,,,Rhipicephalus oculatus
,,,,,,,,,Rhipicephalus pilans Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,pilans,,species,,Schulze,,,,,,Rhipicephalus pilans
,,,,,,,,,Rhipicephalus porcus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,porcus,,species,,Neumann,,,,,,Rhipicephalus porcus
,,,,,,,,,Rhipicephalus praetextatus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,praetextatus,,species,,Neumann,,,,,,Rhipicephalus praetextatus
,,,,,,,,,Rhipicephalus pravus Donitz,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,pravus,,species,,Donitz,,,,,,Rhipicephalus pravus
,,,,,,,,,Rhipicephalus puctatus Bedford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,puctatus,,species,,Bedford,,,,,,Rhipicephalus puctatus
,,,,,,,,,Rhipicephalus pulchellus (Gerstaecker),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,pulchellus,,species,,(Gerstaecker),,,,,,Rhipicephalus pulchellus
,,,,,,,,,Rhipicephalus pumilio Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,pumilio,,species,,Schulze,,,,,,Rhipicephalus pumilio
,,,,,,,,,Rhipicephalus punctatus Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,punctatus,,species,,Warburton,,,,,,Rhipicephalus punctatus
,,,,,,,,,Rhipicephalus pusillus Gil & Collado,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,pusillus,,species,,Gil & Collado,,,,,,Rhipicephalus pusillus
,,,,,,,,,Rhipicephalus ramachandrai Dhanda,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,ramachandrai,,species,,Dhanda,,,,,,Rhipicephalus ramachandrai
,,,,,,,,,Rhipicephalus reichenowi Zumpt,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,reichenowi,,species,,Zumpt,,,,,,Rhipicephalus reichenowi
,,,,,,,,,Rhipicephalus rossicus Yakimov & Kol-Yakimova,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,rossicus,,species,,Yakimov & Kol-Yakimova,,,,,,Rhipicephalus rossicus
,,,,,,,,,Rhipicephalus sanguineus (Latreille),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,sanguineus,,species,,(Latreille),,,,,,Rhipicephalus sanguineus
,,,,,,,,,Rhipicephalus sanguineus sanguineus (Latreille),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,sanguineus,sanguineus,subspecies,,(Latreille),,,,,,Rhipicephalus sanguineus sanguineus
,,,,,,,,,Rhipicephalus scalpturatus Santos-Dias,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,scalpturatus,,species,,Santos-Dias,,,,,,Rhipicephalus scalpturatus
,,,,,,,,,Rhipicephalus schulzei Olenev,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,schulzei,,species,,Olenev,,,,,,Rhipicephalus schulzei
,,,,,,,,,Rhipicephalus sculptus Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,sculptus,,species,,Warburton,,,,,,Rhipicephalus sculptus
,,,,,,,,,Rhipicephalus secundus Feldman-Muhsam,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,secundus,,species,,Feldman-Muhsam,,,,,,Rhipicephalus secundus
,,,,,,,,,Rhipicephalus senegalensis Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,senegalensis,,species,,Koch,,,,,,Rhipicephalus senegalensis
,,,,,,,,,"Rhipicephalus serranoi Santos Dias, 1950",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,serranoi,,species,,"Santos Dias, 1950",,,,,,Rhipicephalus serranoi
,,,,,,,,,Rhipicephalus simpsoni Nuttall,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,simpsoni,,species,,Nuttall,,,,,,Rhipicephalus simpsoni
,,,,,,,,,Rhipicephalus simus Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,simus,,species,,Koch,,,,,,Rhipicephalus simus
,,,,,,,,,Rhipicephalus sulcatus sensu Morel,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,sulcatus,sensu,subspecies,,Morel,,,,,,Rhipicephalus sulcatus sensu
,,,,,,,,,Rhipicephalus sulcatus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Rhipicephalus,,sulcatus,,species,,Neumann,,,,,,Rhipicephalus sulcatus
