"class","subclass","superorder","order","superfamily","family","subfamily","genus","specificEpithet","infragenericEpithet","infraspecificEpithet","scientificNameAuthorship","canonical"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","rubidus","Pholeoixodes","","NEUMANN","Ixodes rubidus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","rugicollis","Pholeoixodes","","SCHULZE  SCHLOTTKE","Ixodes rugicollis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","rugosus","Pholeoixodes","","BISHOPP","Ixodes rugosus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","scapularis","Ixodes","","SAY","Ixodes scapularis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","schillingsi","Afrixodes","","NEUMANN","Ixodes schillingsi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","schulzei","Ixodes","","ARAGAO  FONSECA","Ixodes schulzei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","sculptus","Pholeoixodes","neumann","NEUMANN","Ixodes sculptus neumann"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","sculptus","Pholeoixodes","","NEUMANN","Ixodes sculptus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","shahi","","","CLIFFORD  HOOGSTRAAL  KOHLS","Ixodes shahi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","sigelos","Ixodes","","KEIRANS  CLIFFORD  CORWIN","Ixodes sigelos"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","sigtus","Scaphixodes","","BIRULA","Ixodes sigtus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","simplex","Eschatocephalus","africanus","ARTHUR","Ixodes simplex africanus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","simplex","Eschatocephalus","simplex","NEUMANN","Ixodes simplex simplex"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","simplex","Eschatocephalus","","NEUMANN","Ixodes simplex"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","siloa","Ixodes","","KOHLS  CLIFFORD","Ixodes siloa"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","sinensis","","","Teng, 1977","Ixodes sinensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","soricis","Pholeoixodes","","GREGSON","Ixodes soricis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","spie","Afrixodes","","ARTHUR","Ixodes spie"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","spinicoxalis","Ixodes","","NEUMANN","Ixodes spinicoxalis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","spinipalpis","Ixodes","","HADWEN  NUTTALL","Ixodes spinipalpis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","steini","Endopalpiger","","SCHULZE","Ixodes steini"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","stilesi","Ixodes","","NEUMANN","Ixodes stilesi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","stromi","Pholeoixodes","","FILIPPOVA","Ixodes stromi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","subterranus","Pholeoixodes","","FILIPPOVA","Ixodes subterranus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","taglei","Pholeoixodes","","KOHLS 1969","Ixodes taglei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","tamaulipas","Ixodes","","KOHLS  CLIFFORD 1966","Ixodes tamaulipas"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","tancitarius","Ixodes","","COOLEY  KOHLS 1942","Ixodes tancitarius"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","tanuki","Ixodes","","SAITO","Ixodes tanuki"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","tapirus","Ixodes","","KOHLS","Ixodes tapirus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","tasmani","Endopalpiger","","NEUMANN","Ixodes tasmani"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","texanus","Pholeoixodes","","BANKS","Ixodes texanus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","theilerae","Ixodes","","ARTHUR","Ixodes theilerae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","thomasae","Afrixodes","","ARTHUR  BURROW 1957","Ixodes thomasae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","tiptoni","Ixodes","","KOHLS  CLIFFORD","Ixodes tiptoni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","tovari","Ixodes","","COOLEY 1945","Ixodes tovari"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","transcaucasicus","Ixodes","","SCHULZE","Ixodes transcaucasicus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","transvaalensis","Afrixodes","","CLIFFORD  HOOGSTRAAL","Ixodes transvaalensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","trianguliceps","Exopalpiger","","BIRULA","Ixodes trianguliceps"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","trichosuri","Sterlixodes","","ROBERTS","Ixodes trichosuri"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","tropicalis","Ixodes","","KOHLS","Ixodes tropicalis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","turdus","Ixodes","","KATSUJI","Ixodes turdus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","ugandanus","Afrixodes","","NEUMANN","Ixodes ugandanus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","unicavatus","Scaphixodes","","NEUMANN","Ixodes unicavatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","uriae","Ceratixodes","","WHITE","Ixodes uriae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","uruguayensis","Haemixodes","","KOHLS  CLIFFORD","Ixodes uruguayensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","vanidicus","Afrixodes","","SCHULZE","Ixodes vanidicus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","venezuelensis","Ixodes","","KOHLS 1953","Ixodes venezuelensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","ventalloi","Ixodes","","GIL COLLADO","Ixodes ventalloi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","vespertilionis","Eschatocephalus","","KOCH","Ixodes vespertilionis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","vestitus","","","NEUMANN","Ixodes vestitus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","victoriensis","","","NUTTALL","Ixodes victoriensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","walkerae","Afrixodes","","CLIFFORD  KOHLS  HOOGSTRAAL 1968","Ixodes walkerae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","werneri","Ixodes","","KOHLS","Ixodes werneri"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","woodi","Pholeoixodes","","BISHOPP","Ixodes woodi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","zaglossi","Endopalpiger","","KOHLS","Ixodes zaglossi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Boophilus","annulatus","","","(SAY)","Boophilus annulatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Boophilus","calcaratus","","hispanicus","MINNING","Boophilus calcaratus hispanicus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Boophilus","calcaratus","","","BIRULA","Boophilus calcaratus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Boophilus","decoloratus","","","(KOCH)","Boophilus decoloratus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Boophilus","florae","","","","Boophilus florae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Boophilus","geigyi","","","AESCHLIMANN  MOREL","Boophilus geigyi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Boophilus","intraoculatus","","","MINNING 1936","Boophilus intraoculatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Boophilus","kohlsi","","","HOOGSTRAAL  KAISER","Boophilus kohlsi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Boophilus","longiscutatus","","","MINNING","Boophilus longiscutatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Boophilus","microplus","","","(CANESTRINI)","Boophilus microplus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Boophilus","occidentalis","Uroboophilus","","MINNING 1936","Boophilus occidentalis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Boophilus","schulzei","","","MINNING","Boophilus schulzei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","appendiculatus","","","NEUMANN","Rhipicephalus appendiculatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","armatus","","","POCOCK","Rhipicephalus armatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","arnoldi","","","THEILER  ZUMPT","Rhipicephalus arnoldi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","bequaerti","","","ZUMPT","Rhipicephalus bequaerti"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","bergeoni","","","MOREL  BALIS","Rhipicephalus bergeoni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","bocornis","","","","Rhipicephalus bocornis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","bursa","","","CANESTRINI  FANZAGO","Rhipicephalus bursa"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","camelopardalis","","","NEUMANN","Rhipicephalus camelopardalis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","camicasi","","","MOREL  MOUCHET  RODHAIN","Rhipicephalus camicasi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","camicasi","","camicasi","","Rhipicephalus camicasi camicasi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","capensis","","capensis","KOCH","Rhipicephalus capensis capensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","capensis","","","KOCH","Rhipicephalus capensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","carnivoralis","","","WALKER","Rhipicephalus carnivoralis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","cliffordi","","","MOREL","Rhipicephalus cliffordi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","complatus","","","NEUMANN","Rhipicephalus complatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","compositus","","","NEUMANN","Rhipicephalus compositus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","congolensis","","","Apanaskevich, Horak & Mulumba-Mfumu, 2013","Rhipicephalus congolensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","cuspidatus","","","NEUMANN","Rhipicephalus cuspidatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","decoloratus","Boophilus","","","Rhipicephalus decoloratus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","deltoideus","","","NEUMANN","Rhipicephalus deltoideus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","distinctus","","","BEDFORD","Rhipicephalus distinctus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","dromedarii","","","KOCH","Rhipicephalus dromedarii"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","duttoni","","","NEUMANN","Rhipicephalus duttoni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","evertsi","","evertsi","NEUMANN","Rhipicephalus evertsi evertsi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","evertsi","","mimeticus","DOENITZ","Rhipicephalus evertsi mimeticus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","evertsi","","","NEUMANN","Rhipicephalus evertsi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","exophthalmos","","","Keirans and Walker, 1993","Rhipicephalus exophthalmos"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","falcatus","","","NEUMANN","Rhipicephalus falcatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","follis","","","DONITZ","Rhipicephalus follis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","fulvus","","","NEUMANN","Rhipicephalus fulvus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","gertrudae","","","FELDMAN-MUHSAM","Rhipicephalus gertrudae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","glabroscutatum","","","DU TOIT","Rhipicephalus glabroscutatum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","guilhoni","","","MOREL  VASSILIADES","Rhipicephalus guilhoni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","haemaphysaloides","","haemaphysaloides","SUPINO","Rhipicephalus haemaphysaloides haemaphysaloides"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","haemaphysaloides","","pilans","SCHULZE","Rhipicephalus haemaphysaloides pilans"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","haemaphysaloides","","","SUPINO","Rhipicephalus haemaphysaloides"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","humeralis","","","TONELLI-RONDELLI","Rhipicephalus humeralis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","hurti","","","WILSON","Rhipicephalus hurti"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","interventus","","","Walker, Pegram & Keirans, 1995","Rhipicephalus interventus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","jeanneli","","","NEUMANN","Rhipicephalus jeanneli"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","kochi","","","DONITZ","Rhipicephalus kochi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","leporis","","","POMERANTZEV","Rhipicephalus leporis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","longiceps","","","WARBURTON","Rhipicephalus longiceps"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","longicoxatus","","","NEUMANN","Rhipicephalus longicoxatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","longus","","","NEUMANN","Rhipicephalus longus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","lunulatus","","","NEUMANN","Rhipicephalus lunulatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","maculatus","","","NEUMANN","Rhipicephalus maculatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","masseyi","","","NUTTALL  WARBURTON","Rhipicephalus masseyi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","microplus","Boophilus","","(CANESTRINI, 1888)","Rhipicephalus microplus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","muehlensi","","","ZUMPT","Rhipicephalus muehlensi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","muhsamae","","","Morel & Vassiliades, 1965","Rhipicephalus muhsamae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","neavei","","","WARBURTON","Rhipicephalus neavei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","neumanni","","","Walker, 1990","Rhipicephalus neumanni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","nitens","","","NEUMANN","Rhipicephalus nitens"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","nuttali","","","","Rhipicephalus nuttali"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","oculatus","","","NEUMANN","Rhipicephalus oculatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","pilans","","","SCHULZE","Rhipicephalus pilans"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","porcus","","","NEUMANN","Rhipicephalus porcus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","praetextatus","","","NEUMANN","Rhipicephalus praetextatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","pravus","","","DONITZ","Rhipicephalus pravus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","puctatus","","","BEDFORD","Rhipicephalus puctatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","pulchellus","","","(GERSTAECKER)","Rhipicephalus pulchellus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","pumilio","","","SCHULZE","Rhipicephalus pumilio"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","punctatus","","","WARBURTON","Rhipicephalus punctatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","pusillus","","","GIL COLLADO","Rhipicephalus pusillus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","ramachandrai","","","DHANDA","Rhipicephalus ramachandrai"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","reichenowi","","","ZUMPT","Rhipicephalus reichenowi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","rossicus","","","YAKIMOV  KOL-YAKIMOVA","Rhipicephalus rossicus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","sanguineus","","","(LATREILLE)","Rhipicephalus sanguineus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","sanguineus","","sanguineus","(LATREILLE)","Rhipicephalus sanguineus sanguineus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","scalpturatus","","","SANTOS-DIAS","Rhipicephalus scalpturatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","schulzei","","","OLENEV","Rhipicephalus schulzei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","sculptus","","","WARBURTON","Rhipicephalus sculptus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","secundus","","","FELDMAN-MUHSAM","Rhipicephalus secundus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","senegalensis","","","KOCH","Rhipicephalus senegalensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","serranoi","","","Santos Dias 1950","Rhipicephalus serranoi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","simpsoni","","","NUTTALL","Rhipicephalus simpsoni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","simus","","","KOCH","Rhipicephalus simus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","sulcatus","","sensu","MOREL","Rhipicephalus sulcatus sensu"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","sulcatus","","","NEUMANN","Rhipicephalus sulcatus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","supertritus","","","NEUMANN","Rhipicephalus supertritus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","texanus","","","BANKS","Rhipicephalus texanus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","theileri","","","BEDFORD  HEWITT","Rhipicephalus theileri"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","tricuspis","","","DOENITZ","Rhipicephalus tricuspis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","turanicus","","","POMERANTZEV","Rhipicephalus turanicus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","walkerae","","","Horak, Apanaskevich & Kariuki, 2013","Rhipicephalus walkerae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","warburtoni","","","Walker and Horak, 2000","Rhipicephalus warburtoni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","zambeziensis","","","WALKER  NORVAL  CORWIN","Rhipicephalus zambeziensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","ziemanni","","","NEUMANN","Rhipicephalus ziemanni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicephalus","zumpti","","","SANTOS  DIAS","Rhipicephalus zumpti"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Anomalohimalaya","lama","","","HOOGSTRAAL  KAISER  MITCHELL","Anomalohimalaya lama"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Cosmiomma","hippopotamensis","","","(DENNY)","Cosmiomma hippopotamensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Margaropus","reidi","","","HOOGSTRAAL 1956","Margaropus reidi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Margaropus","wileyi","","","WALKER  LAURENCE","Margaropus wileyi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Margaropus","winthemi","","","KARSCH","Margaropus winthemi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Nosomma","monstrosum","","","NUTTALL  WARBURTON","Nosomma monstrosum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicentor","bicornis","","","NUTTALL  WARBURTON","Rhipicentor bicornis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicentor","gladiger","","","(NEUMANN)","Rhipicentor gladiger"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Rhipicentor","nuttalli","","","COOPER  ROBINSON","Rhipicentor nuttalli"
"Arachnida","Acari","Parasitiformes","Ixodida","","Nuttalliellidae","","Nuttalliella","maqua","","","BEDFORD","Nuttalliella maqua"
