source,kingdom,family,taxonRank,scientificNameAuthorship,vernacularName,canonicalName,acceptedTaxon,parentTaxon
Lewis,Animalia,Rhopalopsyllidae,Species,"Guimaráes & Linardi, 1993",,Hectiella lopesi,Hectiella lopesi,Hectiella
Lewis,Animalia,Rhopalopsyllidae,Species,"(Johnson, 1957)",,Hectiella nitidus,Hectiella nitidus,Hectiella
Lewis,Animalia,Rhopalopsyllidae,Genus,"Barrera, 1952",,Hectiella,Hectiella,Rhopalopsyllinae
Lewis,Animalia,Rhopalopsyllidae,Species,"Linardi, 1978",,Neotropsylla guimaraesi,Neotropsylla guimaraesi,Neotropsylla
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Genus,"Linardi & Guimaraes, 1993",,Neotropsylla,Neotropsylla,Rhopalopsyllinae
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Polygenis acodontis,Polygenis acodontis,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Polygenis adelus,Polygenis adelus,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Traub, 1950",,Polygenis adocetus,Polygenis adocetus,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Traub & Johnson, 1952",,Polygenis ambersoni,Polygenis dunni,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1922)",,Polygenis atopus,Polygenis atopus,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Guimaráes, 1947",,Polygenis atra,Polygenis rimatus,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Subspecies,"(Jordan & Rothschild, 1923)",,Polygenis axius axius,Polygenis axius axius,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Guimaráes, 1956",,Polygenis axius pessoai,Polygenis axius pessoai,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Guimaráes, 1948",,Polygenis axius proximus,Polygenis axius proximus,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Subspecies,"(Wahlgren, 1901)",,Polygenis bohlsi bohlsi,Polygenis bohlsi bohlsi,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"(Costa Lima & Hathaway, 1937)",,Polygenis bohlsi jordani,Polygenis bohlsi jordani,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Jordan, 1950",,Polygenis brachinus,Polygenis brachinus,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Del Ponte, 1963",,Polygenis breyeri,Polygenis byturus,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Polygenis byturus,Polygenis byturus,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Mendez, 1977",,Polygenis caucensis,Polygenis caucensis,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Mendez, 1977",,Polygenis delpontei,Polygenis delpontei,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Wagner, 1939)",,Polygenis dendrobius,Polygenis dendrobius,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Guimaṛes, 1947",,Polygenis dentei,Polygenis pygaerus,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1922)",,Polygenis dunni,Polygenis dunni,Polygenis
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Johnson & Layne, 1961",,Polygenis floridanus,Polygenis floridanus,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Del Ponte, 1967",,Polygenis fornesi,Polygenis puelche,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Johnson, 1957",,Polygenis frustratus,Polygenis frustratus,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Del Ponte, 1967",,Polygenis gardellai,Polygenis axius axius,Polygenis
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(C. Fox, 1914)",,Polygenis gwyni,Polygenis gwyni,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Mendez, 1977",,Polygenis hopkinsi,Polygenis hopkinsi,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Johnson, 1957",,Polygenis impavidus,Polygenis impavidus,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Polygenis litargus,Polygenis litargus,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1908)",,Polygenis litus,Polygenis litus,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Del Ponte, 1967",,Polygenis magellanicus,Polygenis frustratus,Polygenis
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Vargas, 1951",,Polygenis martinezbaezi,Polygenis martinezbaezi,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Del Ponte, 1967",,Polygenis massoiai,Polygenis massoiai,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"(Cunha, 1914)",,Polygenis occidentalis occidentalis,Polygenis occidentalis occidentalis,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Subspecies,"(Jordan & Rothschild, 1923)",,Polygenis occidentalis steganus,Polygenis occidentalis steganus,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Smit, 1958",,Polygenis odiosus,Polygenis odiosus,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Del Ponte, 1967",,Polygenis oxymycteri,Polygenis frustratus,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Polygenis peronis,Polygenis peronis,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Subspecies,"(Jordan, 1939)",,Polygenis platensis cisandinus,Polygenis platensis,Polygenis
Lewis,Animalia,Rhopalopsyllidae,Subspecies,"Guimaṛes, 1942",,Polygenis platensis versutus,Polygenis adelus,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1908)",,Polygenis platensis,Polygenis platensis,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Wagner, 1937)",,Polygenis pradoi,Polygenis pradoi,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Del Ponte, 1963",,Polygenis puelche,Polygenis puelche,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Wagner, 1937)",,Polygenis pygaerus,Polygenis pygaerus,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Jordan, 1932)",,Polygenis rimatus,Polygenis rimatus,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Subspecies,"(I. Fox, 1947)",,Polygenis roberti beebei,Polygenis roberti beebei,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"(Rothschild, 1905)",,Polygenis roberti roberti,Polygenis roberti roberti,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Guimaráes, 1948",,Polygenis roberti tripopsis,Polygenis roberti tripopsis,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Vargas, 1952",,Polygenis rozeboomi,Polygenis rozeboomi,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Johnson, 1957",,Polygenis thurmani,Ayeshaepsylla thurmani,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Smit, 1987",,Polygenis trapidoi mendezi,Polygenis trapidoi mendezi,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Mendez, 1977",,Polygenis trapidoi trapidoi,Polygenis trapidoi trapidoi,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Jordan, 1933)",,Polygenis tripus,Polygenis tripus,Polygenis
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Vargas, 1951",,Polygenis vazquezi,Polygenis vazquezi,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Guimaṛes, 1942",,Polygenis versuta,Polygenis adelus,Polygenis
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Smit, 1958",,Polygenis vulcanius,Polygenis vazquezi,Polygenis
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Rhopalopsyllidae,Genus,"Jordan, 1939",,Polygenis,Polygenis,Rhopalopsyllinae
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Species,"Rothschild, 1904",,Pulex australis,Rhopalopsyllus australis australis,Pulex
Lewis,Animalia,Rhopalopsyllidae,Species,"Rothschild, 1904",,Pulex concitus,Tiamastus cavicola,Pulex
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Species,"Rothschild, 1905",,Pulex roberti,Polygenis roberti roberti,Pulex
Lewis,Animalia,Rhopalopsyllidae,Species,"Prado, 1933",,Rhopalopsyllus agilis,Polygenis atopus,Rhopalopsyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Subspecies,"(Rothschild, 1904)",,Rhopalopsyllus australis australis,Rhopalopsyllus australis australis,Rhopalopsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"Wagner, 1933",,Rhopalopsyllus australis mesus,Rhopalopsyllus australis mesus,Rhopalopsyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Subspecies,"Jordan & Rothschild, 1923",,Rhopalopsyllus australis tamoyus,Rhopalopsyllus australis tamoyus,Rhopalopsyllus
Lewis,Animalia,Rhopalopsyllidae,Subspecies,"Guimaráes, 1940",,Rhopalopsyllus australis tupinquinus,Rhopalopsyllus australis tupinquinus,Rhopalopsyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Subspecies,"Jordan & Rothschild, 1923",,Rhopalopsyllus australis tupinus,Rhopalopsyllus australis tupinus,Rhopalopsyllus
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Species,"I. Fox, 1947",,Rhopalopsyllus beebei,Polygenis roberti beebei,Rhopalopsyllus
Lewis,Animalia,Rhopalopsyllidae,Species,"Jordan & Rothschild, 1908",,Rhopalopsyllus bernhardi,Polygenis bohlsi bohlsi,Rhopalopsyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"Jordan & Rothschild, 1908",,Rhopalopsyllus cacicus,Rhopalopsyllus cacicus,Rhopalopsyllus
Lewis,Animalia,Rhopalopsyllidae,Species,"Eads, 1946",,Rhopalopsyllus coxi,Rhopalopsyllus saevus,Rhopalopsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Wagner, 1939",,Rhopalopsyllus crypturi,Rhopalopsyllus crypturi,Rhopalopsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Guimaráes, 1941",,Rhopalopsyllus garbei,Rhopalopsyllus garbei,Rhopalopsyllus
Lewis,Animalia,Rhopalopsyllidae,Subspecies,"Del Ponte & Riesel, 1939",,Rhopalopsyllus litargus puelche,Polygenis puelche,Rhopalopsyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Subspecies,"(Enderlein, 1912)",,Rhopalopsyllus lugubris cryptoctenes,Rhopalopsyllus lugubris cryptoctenes,Rhopalopsyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Subspecies,"Jordan & Rothschild, 1908",,Rhopalopsyllus lugubris lugubris,Rhopalopsyllus lugubris lugubris,Rhopalopsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Subspecies,"(Rothschild, 1904)",,Rhopalopsyllus lutzi cleophontis,Rhopalopsyllus lutzi cleophontis,Rhopalopsyllus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Subspecies,"(Baker, 1904)",,Rhopalopsyllus lutzi lutzi,Rhopalopsyllus lutzi lutzi,Rhopalopsyllus
Lewis,Animalia,Rhopalopsyllidae,Species,"Wagner, 1936",,Rhopalopsyllus plaumanni,Polygenis occidentalis occidentalis,Rhopalopsyllus
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Rhopalopsyllus saevus,Rhopalopsyllus saevus,Rhopalopsyllus
"Lewis, FMNH, NMNH",Animalia,Rhopalopsyllidae,Species,"Stewart, 1930",,Rhopalopsyllus sigmodoni,Polygenis gwyni,Rhopalopsyllus
Lewis,Animalia,Rhopalopsyllidae,Species,"Guimaṛes, 1936",,Rhopalopsyllus truncatus,Polygenis atopus,Rhopalopsyllus
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Rhopalopsyllidae,Genus,"Baker, 1905",,Rhopalopsyllus,Rhopalopsyllus,Rhopalopsyllinae
"Lewis, GBIF",Animalia,Rhopalopsyllidae,Genus,"Enderlein, 1912",,Rothschildella,Rhopalopsyllus,Rhopalopsyllinae
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Mendez, 1968",,Scolopsyllus colombianus,Scolopsyllus colombianus,Scolopsyllus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Genus,"Mendez, 1968",,Scolopsyllus,Scolopsyllus,Rhopalopsyllinae
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Tiamastus callens,Tiamastus callens,Tiamastus
"Lewis, CoL, GBIF, NMNH",Animalia,Rhopalopsyllidae,Species,"(Weyenbergh, 1881)",,Tiamastus cavicola,Tiamastus cavicola,Tiamastus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Smit, 1987",,Tiamastus deflatus,Tiamastus deflatus,Tiamastus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Beaucournu & Kelt, 1990",,Tiamastus gallardoi,Tiamastus gallardoi,Tiamastus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Beaucournu & Carmen-Castro, 2003",,Tiamastus helicis,Tiamastus helicis,Tiamastus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Jordan, 1942",,Tiamastus longinasus,Tiamastus palpalis,Tiamastus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Rothschild, 1911)",,Tiamastus palpalis,Tiamastus palpalis,Tiamastus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Jordan, 1942",,Tiamastus plesius,Tiamastus plesius,Tiamastus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"(Jordan & Rothschild, 1923)",,Tiamastus subtilis,Tiamastus subtilis,Tiamastus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Species,"Beaucournu & Carmen-Castro, 2003",,Tiamastus tortuosus,Tiamastus tortuosus,Tiamastus
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Genus,"Jordan, 1939",,Tiamastus,Tiamastus,Rhopalopsyllinae
Lewis,Animalia,Rhopalopsyllidae,Subfamily,,,Rhopalopsyllinae,Rhopalopsyllinae,Rhopalopsyllidae
"Lewis, CoL, GBIF",Animalia,Rhopalopsyllidae,Family,,,Rhopalopsyllidae,Rhopalopsyllidae,Siphonaptera
"Lewis, GBIF",Animalia,Saurophthiridae,Species,"Gao, Shih, Rasnitsyn, Xu, Wang & Ren, 2013",,Saurophthirus exquisitus,Saurophthirus exquisitus,Saurophthirus
"Lewis, GBIF",Animalia,Saurophthiridae,Species,"Ponomarenko, 1976",,Saurophthirus longipes,Saurophthirus longipes,Saurophthirus
"Lewis, GBIF",Animalia,Saurophthiridae,Genus,"Ponomarenko, 1976",,Saurophthirus,Saurophthirus,Saurophthiridae
"Lewis, GBIF",Animalia,Saurophthiridae,Family,,,Saurophthiridae,Saurophthiridae,Siphonaptera
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Jordan, 1953",,Barreropsylla excelsa,Barreropsylla excelsa,Barreropsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Genus,"Jordan, 1953",,Barreropsylla,Barreropsylla,Craneopsyllinae
Lewis,Animalia,Stephanocircidae,Species,"Lopez-Berribetia, Hastriter & Diaz, 2016",,Cleopsylla barquezi,Cleopsylla barquezi,Cleopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Smit, 1953",,Cleopsylla monticola,Cleopsylla monticola,Cleopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Species,"Rothschild, 1914",,Cleopsylla townsendi,Cleopsylla townsendi,Cleopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Beaucournu & Gallardo, 1991",,Cleopsylla vidua,Cleopsylla vidua,Cleopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Genus,"Rothschild, 1914",,Cleopsylla,Cleopsylla,Craneopsyllinae
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Subspecies,"(Rothschild, 1903)",,Craneopsylla minerva minerva,Craneopsylla minerva minerva,Craneopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Subspecies,"(Rothschild, 1909)",,Craneopsylla minerva wolffhuegeli,Craneopsylla minerva wolffhuegeli,Craneopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Genus,"Rothschild, 1911",,Craneopsylla,Craneopsylla,Craneopsyllinae
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Subspecies,"Wagner, 1938",,Nonnapsylla rothschildi rothschildi,Nonnapsylla rothschildi rothschildi,Nonnapsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Subspecies,"Johnson, 1957",,Nonnapsylla rothschildi wagneri,Nonnapsylla rothschildi wagneri,Nonnapsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Genus,"Wagner, 1938",,Nonnapsylla,Nonnapsylla,Craneopsyllinae
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"(Rothschild, 1911)",,Plocopsylla achilles,Plocopsylla achilles,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Mahnert, 1982",,Plocopsylla angusticeps,Plocopsylla angusticeps,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Schramm & Lewis, 1987",,Plocopsylla athena,Plocopsylla athena,Plocopsylla
Lewis,Animalia,Stephanocircidae,Species,"Lopez-Berrizbeitia, Sanchez, Barquez & Diaz, 2018",,Plocopsylla chicoanaensis,Plocopsylla chicoanaensis,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"(Jordan, 1931)",,Plocopsylla chiris,Plocopsylla chiris,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Beaucournu & Alcover, 1990",,Plocopsylla consobrina,Plocopsylla consobrina,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Beaucournu & Gallardo, 1989",,Plocopsylla crypta,Plocopsylla crypta,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Beaucournu, Gallardo & Launay, 1986",,Plocopsylla diana,Plocopsylla diana,Plocopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Species,"Wagner, 1933",,Plocopsylla enderleini,Plocopsylla enderleini,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Beaucournu & Gallardo, 1978",,Plocopsylla fuegina,Plocopsylla fuegina,Plocopsylla
Lewis,Animalia,Stephanocircidae,Species,"Lopez-Berrizbeitia, Sanchez, Barquez & Diaz, 2018",,Plocopsylla hastriteri,Plocopsylla hastriteri,Plocopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Species,"Jordan, 1931",,Plocopsylla hector,Plocopsylla hector,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Jordan, 1933",,Plocopsylla heros,Plocopsylla heros,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Johnson, 1957",,Plocopsylla inti,Plocopsylla inti,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Schramm & Lewis, 1988",,Plocopsylla kasogonaga,Plocopsylla kasogonaga,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Schramm & Lewis, 1987",,Plocopsylla kilya,Plocopsylla kilya,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Beaucournu & Gallardo, 1988",,Plocopsylla lewisi,Plocopsylla lewisi,Plocopsylla
"Lewis, GBIF",Animalia,Stephanocircidae,Species,"Beaucournu & Lareschi (paper authors Sanchez, Beaucournu & Lareschi, 2015)",,Plocopsylla linardii,Plocopsylla linardii,Plocopsylla
Lewis,Animalia,Stephanocircidae,Species,"Beaucournu & Gallardo, 2004",,Plocopsylla muruai,Plocopsylla muruai,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Schramm & Lewis, 1987",,Plocopsylla nungui,Plocopsylla nungui,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"(Rothschild, 1914)",,Plocopsylla pallas,Plocopsylla pallas,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Jordan, 1931",,Plocopsylla phobos,Plocopsylla phobos,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Smit, 1953",,Plocopsylla phyllisae,Plocopsylla phyllisae,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Beaucournu & Gallardo, 1978",,Plocopsylla reigi,Plocopsylla reigi,Plocopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Species,"Tipton & Mendez, 1966",,Plocopsylla scotinomi,Plocopsylla scotinomi,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Beaucournu & Kelt, 1990",,Plocopsylla silewi,Plocopsylla silewi,Plocopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Species,"Johnson, 1957",,Plocopsylla thor,Plocopsylla thor,Plocopsylla
Lewis,Animalia,Stephanocircidae,Species,"Beaucournu & Gallardo, 2004",,Plocopsylla topali,Plocopsylla topali,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Del Ponte, 1968",,Plocopsylla traubi,Plocopsylla traubi,Plocopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Species,"Hopkins, 1951",,Plocopsylla ulysses,Plocopsylla ulysses,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Schramm & Lewis, 1987",,Plocopsylla viracocha,Plocopsylla viracocha,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Beaucournu & Kelt, 1990",,Plocopsylla wilesi,Plocopsylla wilesi,Plocopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"(Rothschild, 1909)",,Plocopsylla wolffsohni,Plocopsylla wolffsohni,Plocopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Genus,"Jordan, 1931",,Plocopsylla,Plocopsylla,Craneopsyllinae
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"(Rothschild, 1911)",,Sphinctopsylla ares,Sphinctopsylla ares,Sphinctopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Johnson, 1957",,Sphinctopsylla diomedes,Sphinctopsylla diomedes,Sphinctopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Species,"(Rothschild, 1914)",,Sphinctopsylla inca,Sphinctopsylla inca,Sphinctopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"(Rothschild, 1898)",,Sphinctopsylla mars,Sphinctopsylla mars,Sphinctopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Jordan, 1933",,Sphinctopsylla spillmanni,Sphinctopsylla spillmanni,Sphinctopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Species,"(Jordan, 1931)",,Sphinctopsylla tolmera,Sphinctopsylla tolmera,Sphinctopsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Genus,"Jordan, 1931",,Sphinctopsylla,Sphinctopsylla,Craneopsyllinae
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Jordan, 1942",,Tiarapsylla argentina,Tiarapsylla argentina,Tiarapsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Species,"Johnson, 1956",,Tiarapsylla bella,Tiarapsylla bella,Tiarapsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"Wagner, 1937",,Tiarapsylla titschacki,Tiarapsylla titschacki,Tiarapsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Genus,"Wagner, 1937",,Tiarapsylla,Tiarapsylla,Craneopsyllinae
Lewis,Animalia,Stephanocircidae,Subfamily,,,Craneopsyllinae,Craneopsyllinae,Stephanocircidae
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Species,"(Rothschild, 1908)",,Coronapsylla jarvisi,Coronapsylla jarvisi,Coronapsylla
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Genus,"Traub & Dunnet, 1973",,Coronapsylla,Coronapsylla,Stephanocircinae
"Lewis, NMNH",Animalia,Stephanocircidae,Species,"Rothschild, 1916",,Stephanocircus concinnis,Stephanocircus concinnis,Stephanocircus
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Species,"Skuse, 1893",,Stephanocircus dasyuri,Stephanocircus dasyuri,Stephanocircus
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Species,"Traub & Dunnet, 1973",,Stephanocircus domrowi,Stephanocircus domrowi,Stephanocircus
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Subspecies,"Traub & Dunnet, 1973",,Stephanocircus greeni greeni,Stephanocircus greeni greeni,Stephanocircus
"Lewis, CoL, GBIF",Animalia,Stephanocircidae,Subspecies,"Traub & Dunnet, 1973",,Stephanocircus greeni tasmanica,Stephanocircus greeni tasmanica,Stephanocircus
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Species,"Traub & Dunnet, 1973",,Stephanocircus harrisoni,Stephanocircus harrisoni,Stephanocircus
"Lewis, CoL, GBIF, NMNH",Animalia,Stephanocircidae,Species,"Rothschild, 1915",,Stephanocircus pectinipes,Stephanocircus pectinipes,Stephanocircus
